"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/23/2024","AQS","250250042","3","8.6","ug/m3 LC","48","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/24/2024","AQS","250250042","3","4.4","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/25/2024","AQS","250250042","3","11.4","ug/m3 LC","55","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/26/2024","AQS","250250042","3","10.2","ug/m3 LC","53","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/27/2024","AQS","250250042","3","4.7","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/28/2024","AQS","250250042","3","3.3","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/29/2024","AQS","250250042","3","4.4","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"06/30/2024","AQS","250250042","3","6","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/01/2024","AQS","250250042","3","4.4","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/02/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/03/2024","AQS","250250042","3","7.8","ug/m3 LC","43","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/04/2024","AQS","250250042","3","8.6","ug/m3 LC","48","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/05/2024","AQS","250250042","3","9.4","ug/m3 LC","52","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/06/2024","AQS","250250042","3","6.6","ug/m3 LC","37","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/07/2024","AQS","250250042","3","7.9","ug/m3 LC","44","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/08/2024","AQS","250250042","3","9","ug/m3 LC","50","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/09/2024","AQS","250250042","3","9.1","ug/m3 LC","51","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/10/2024","AQS","250250042","3","7.9","ug/m3 LC","44","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/11/2024","AQS","250250042","3","5","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/12/2024","AQS","250250042","3","4.8","ug/m3 LC","27","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/13/2024","AQS","250250042","3","4.2","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/14/2024","AQS","250250042","3","7.5","ug/m3 LC","42","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/15/2024","AQS","250250042","3","11.3","ug/m3 LC","55","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/16/2024","AQS","250250042","3","9","ug/m3 LC","50","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/17/2024","AQS","250250042","3","6.1","ug/m3 LC","34","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/18/2024","AQS","250250042","3","7.5","ug/m3 LC","42","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/19/2024","AQS","250250042","3","5.5","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/20/2024","AQS","250250042","3","6.5","ug/m3 LC","36","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/21/2024","AQS","250250042","3","8.8","ug/m3 LC","49","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/22/2024","AQS","250250042","3","8.7","ug/m3 LC","48","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/23/2024","AQS","250250042","3","7","ug/m3 LC","39","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/24/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/25/2024","AQS","250250042","3","6.3","ug/m3 LC","35","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/26/2024","AQS","250250042","3","6.3","ug/m3 LC","35","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/27/2024","AQS","250250042","3","22.3","ug/m3 LC","76","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/28/2024","AQS","250250042","3","22.4","ug/m3 LC","76","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/29/2024","AQS","250250042","3","12.2","ug/m3 LC","57","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/30/2024","AQS","250250042","3","13","ug/m3 LC","58","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"07/31/2024","AQS","250250042","3","7.4","ug/m3 LC","41","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/01/2024","AQS","250250042","3","11.2","ug/m3 LC","55","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/02/2024","AQS","250250042","3","15.4","ug/m3 LC","63","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/03/2024","AQS","250250042","3","6.7","ug/m3 LC","37","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/04/2024","AQS","250250042","3","5.4","ug/m3 LC","30","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/05/2024","AQS","250250042","3","10.3","ug/m3 LC","53","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/06/2024","AQS","250250042","3","6.1","ug/m3 LC","34","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/07/2024","AQS","250250042","3","4.7","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/08/2024","AQS","250250042","3","5","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/09/2024","AQS","250250042","3","6.6","ug/m3 LC","37","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/10/2024","AQS","250250042","3","4.5","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/11/2024","AQS","250250042","3","5.9","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/12/2024","AQS","250250042","3","3.5","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/13/2024","AQS","250250042","3","10.1","ug/m3 LC","53","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/14/2024","AQS","250250042","3","19.2","ug/m3 LC","70","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/15/2024","AQS","250250042","3","19.9","ug/m3 LC","71","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/16/2024","AQS","250250042","3","20.9","ug/m3 LC","73","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/17/2024","AQS","250250042","3","19.6","ug/m3 LC","71","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/18/2024","AQS","250250042","3","18","ug/m3 LC","68","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/19/2024","AQS","250250042","3","9","ug/m3 LC","50","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/20/2024","AQS","250250042","3","2.5","ug/m3 LC","14","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/21/2024","AQS","250250042","3","4.1","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/22/2024","AQS","250250042","3","3.6","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/23/2024","AQS","250250042","3","7.6","ug/m3 LC","42","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/24/2024","AQS","250250042","3","10.6","ug/m3 LC","54","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/25/2024","AQS","250250042","3","11.9","ug/m3 LC","56","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/26/2024","AQS","250250042","3","12.7","ug/m3 LC","58","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/27/2024","AQS","250250042","3","11.9","ug/m3 LC","56","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/28/2024","AQS","250250042","3","8.8","ug/m3 LC","49","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/29/2024","AQS","250250042","3","3.6","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/30/2024","AQS","250250042","3","3.6","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/31/2024","AQS","250250042","3","5","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/01/2024","AQS","250250042","3","5.9","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/02/2024","AQS","250250042","3","4.5","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/03/2024","AQS","250250042","3","4.3","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/04/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/05/2024","AQS","250250042","3","5","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/06/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/07/2024","AQS","250250042","3","4.6","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/08/2024","AQS","250250042","3","2.1","ug/m3 LC","12","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/09/2024","AQS","250250042","3","3.9","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/10/2024","AQS","250250042","3","4.2","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/11/2024","AQS","250250042","3","4.3","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/12/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/13/2024","AQS","250250042","3","5.8","ug/m3 LC","32","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/14/2024","AQS","250250042","3","9.9","ug/m3 LC","52","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/15/2024","AQS","250250042","3","8","ug/m3 LC","44","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/16/2024","AQS","250250042","3","5","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/17/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/18/2024","AQS","250250042","3","6.6","ug/m3 LC","37","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/19/2024","AQS","250250042","3","3.6","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/20/2024","AQS","250250042","3","6.2","ug/m3 LC","34","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
